Country,Year,Production,Exports,Domestic_consumption,Gross_opening_stocks,Imports,Re_exports,Price_retail,Consumption,Coffee_type,Price_grower,Country_code,Latitude,Longitude,Exports (tonnes),Domestic Consumption (tonnes),Production (tonnes),Price to Grower ($)
Brazil,2009,43976.812,30377.9816361,18390.0,15766.0,,,,,Robustas,73.4234,BR,-14.235004,-51.92528,1822678.8981660001,1103400.0,2638608.7199999997,0.734234
Burundi,2009,111.613,288.83,1.399,40.465,,,,,Other Milds,85.6816,BI,-3.3730559999999996,29.918885999999997,17329.8,83.94,6696.78,0.856816
Burundi,2009,111.613,288.83,1.399,40.465,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,17329.8,83.94,6696.78,
Ecuador,2009,813.2849,1086.2174004,150.0,8.0,,,,,Other Milds,147.0903,EC,-1.831239,-78.183406,65173.044024,9000.0,48797.094,1.470903
Ecuador,2009,813.2849,1086.2174004,150.0,8.0,,,,,Robustas,77.9858,EC,-1.831239,-78.183406,65173.044024,9000.0,48797.094,0.7798579999999999
Indonesia,2009,11379.6699,7907.2735156,3333.0,668.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,474436.410936,199980.0,682780.194,
Indonesia,2009,11379.6699,7907.2735156,3333.0,668.0,,,,,Robustas,,ID,-0.789275,113.921327,474436.410936,199980.0,682780.194,
Madagascar,2009,456.9613,39.6371367,467.0,111.0,,,,,Other Milds,,MG,-18.766947,46.869107,2378.228202,28020.0,27417.678,
Madagascar,2009,456.9613,39.6371367,467.0,111.0,,,,,Robustas,,MG,-18.766947,46.869107,2378.228202,28020.0,27417.678,
Malawi,2009,16.922,17.575,1.0,0.0,,,,,Other Milds,91.3144,MW,-13.254307999999998,34.301525,1054.5,60.0,1015.32,0.9131440000000001
Papua New Guinea,2009,1037.9942,1026.9728297,2.0,38.0,,,,,Other Milds,72.7461,PG,-6.314993,143.95555,61618.369781999994,120.0,62279.652,0.727461
Papua New Guinea,2009,1037.9942,1026.9728297,2.0,38.0,,,,,Robustas,27.5747,PG,-6.314993,143.95555,61618.369781999994,120.0,62279.652,0.275747
Peru,2009,3286.0867,3073.578,250.0,0.0,,,,,Other Milds,92.6586,PE,-9.189967,-75.015152,184414.68,15000.0,197165.202,0.926586
Rwanda,2009,258.9411,304.3162559,1.0,28.0,,,,,Other Milds,,RW,-1.940278,29.873888,18258.975354,60.0,15536.466,
Zimbabwe,2009,21.3683,18.4785659,4.0,0.0,,,,,Other Milds,,ZW,-19.015438,29.154857,1108.713954,240.0,1282.0980000000002,
Congo,2009,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,2009,92.103,7.462,220.0,12.0,,,,,Other Milds,70.7141,CU,21.521757,-77.78116700000001,447.71999999999997,13200.0,5526.179999999999,0.707141
Dominican Republic,2009,352.4645,102.396398,378.0,205.928,,,,,Other Milds,106.0351,DO,18.735693,-70.162651,6143.78388,22680.0,21147.87,1.060351
Haiti,2009,350.5835,15.9158744,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,954.952464,20400.0,21035.010000000002,
Philippines,2009,730.4181,6.7312925,1820.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,403.87755000000004,109200.0,43825.085999999996,
Philippines,2009,730.4181,6.7312925,1820.0,0.0,,,,,Robustas,69.3786,PH,12.879721,121.774017,403.87755000000004,109200.0,43825.085999999996,0.693786
Tanzania,2009,674.9343,1156.9443168,47.0,36.0,,,,,Colombian Milds,,TZ,-6.369028,34.888822,69416.659008,2820.0,40496.058,
Tanzania,2009,674.9343,1156.9443168,47.0,36.0,,,,,Robustas,,TZ,-6.369028,34.888822,69416.659008,2820.0,40496.058,
Zambia,2009,28.217,32.5476667,0.0,0.0,,,,,Other Milds,116.5411,ZM,-13.133897,27.849332,1952.8600020000001,0.0,1693.02,1.165411
Cameroon,2009,902.2813,617.7570333,69.0,125.0,,,,,Other Milds,66.0498,CM,7.369722,12.354722,37065.421998,4140.0,54136.878,0.660498
Cameroon,2009,902.2813,617.7570333,69.0,125.0,,,,,Robustas,37.7428,CM,7.369722,12.354722,37065.421998,4140.0,54136.878,0.37742800000000004
Central African Republic,2009,112.109,61.582,8.333,3.333,,,,,Robustas,43.5931,CF,6.611111,20.939444,3694.92,499.98,6726.54,0.435931
Colombia,2009,8097.5861,7893.9267953,1274.479,730.88,,,,,Colombian Milds,138.9551,CO,4.570868,-74.297333,473635.607718,76468.74,485855.166,1.389551
Costa Rica,2009,1476.7476,1235.6451535,295.441,51.186,,,,,Other Milds,106.8847,CR,9.748917,-83.753428,74138.70921,17726.46,88604.856,1.0688469999999999
Côte d'Ivoire,2009,1988.6994,1806.5257164,317.0,1177.745,,,,,Robustas,37.5209,CI,7.539989,-5.54708,108391.542984,19020.0,119321.96399999999,0.37520899999999996
Democratic Republic of Congo,2009,345.8372,161.0017333,200.0,49.0,,,,,Other Milds,,,,,9660.103998,12000.0,20750.232,
Democratic Republic of Congo,2009,345.8372,161.0017333,200.0,49.0,,,,,Robustas,,,,,9660.103998,12000.0,20750.232,
El Salvador,2009,1074.6297,1309.200353,268.3,15.8,,,,,Other Milds,79.1937,SV,13.794185,-88.89653,78552.02118,16098.0,64477.782,0.7919370000000001
Ethiopia,2009,6830.199,1851.4974532,3109.0,1233.0,,,,,Brazilan Naturals,77.0621,ET,9.145,40.489673,111089.847192,186540.0,409811.94,0.770621
Gabon,2009,0.493,0.675,0.25,1.117,,,,,Robustas,91.9579,GA,-0.803689,11.609444,40.5,15.0,29.58,0.9195789999999999
Ghana,2009,18.6085,23.6753833,2.0,5.0,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,1420.522998,120.0,1116.51,
Guatemala,2009,3834.7868,3492.8219874,320.0,2.0,,,,,Other Milds,109.643,GT,15.783471,-90.230759,209569.319244,19200.0,230087.20799999998,1.09643
Guinea,2009,499.2465,438.7856007,50.0,95.0,,,,,Robustas,,GN,9.945587,-9.696645,26327.136042,3000.0,29954.79,
Honduras,2009,3602.9169,3084.1878284,306.667,159.914,,,,,Other Milds,83.7151,HN,15.199998999999998,-86.241905,185051.269704,18400.019999999997,216175.01400000002,0.8371510000000001
India,2009,4826.6521,3006.5624631,1325.0,1889.0,,,,,Other Milds,136.8872,IN,20.593684,78.96288,180393.747786,79500.0,289599.126,1.368872
India,2009,4826.6521,3006.5624631,1325.0,1889.0,,,,,Robustas,73.1278,IN,20.593684,78.96288,180393.747786,79500.0,289599.126,0.731278
Jamaica,2009,25.0842,24.8305172,9.0,5.0,,,,,Other Milds,295.9686,JM,18.109581,-77.297508,1489.831032,540.0,1505.052,2.9596859999999996
Kenya,2009,629.74,524.748,50.0,25.0,,,,,Colombian Milds,,KE,-0.023559,37.906193,31484.880000000005,3000.0,37784.4,
Liberia,2009,12.692,9.12,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,547.1999999999999,300.0,761.52,
Mexico,2009,4108.6243,2838.0964497,2200.0,332.0,,,,,Other Milds,,MX,23.634501,-102.552784,170285.786982,132000.0,246517.458,
Nicaragua,2009,1871.1206,1373.9991304,196.622,63.48,,,,,Other Milds,71.0177,NI,12.865416,-85.207229,82439.947824,11797.320000000002,112267.236,0.7101770000000001
Nigeria,2009,34.2687,0.6424879,40.0,8.0,,,,,Robustas,,NG,9.081999,8.675277000000001,38.549274,2400.0,2056.1220000000003,
Panama,2009,137.7393,58.994871,67.0,22.0,,,,,Other Milds,,PA,8.537981,-80.782127,3539.6922600000003,4020.0,8264.357999999998,
Sierra Leone,2009,90.7017,103.7334566,5.0,15.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,6224.007396,300.0,5442.102,
Sri Lanka,2009,31.5032,0.6494178,30.0,0.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,38.965068,1800.0,1890.192,
Sri Lanka,2009,31.5032,0.6494178,30.0,0.0,,,,,Robustas,,LK,7.873054,80.77179699999999,38.965068,1800.0,1890.192,
Thailand,2009,794.7965,185.3875587,700.0,2.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,11123.253521999999,42000.0,47687.79,
Thailand,2009,794.7965,185.3875587,700.0,2.0,,,,,Robustas,90.4789,TH,15.870032,100.992541,11123.253521999999,42000.0,47687.79,0.904789
Togo,2009,201.8831,151.7037833,2.0,3.0,,,,,Robustas,44.7102,TG,8.619543,0.824782,9102.226998,120.0,12112.986,0.447102
Trinidad & Tobago,2009,11.4069,0.1432195,11.0,0.0,,,,,Robustas,,,,,8.59317,660.0,684.414,
Uganda,2009,2893.876,3014.351,188.7,476.033,,,,,Other Milds,60.5449,UG,1.373333,32.290275,180861.06,11322.0,173632.56,0.605449
Uganda,2009,2893.876,3014.351,188.7,476.033,,,,,Robustas,49.0312,UG,1.373333,32.290275,180861.06,11322.0,173632.56,0.49031199999999997
Venezuela,2009,1213.7061,18.181522,1650.0,0.0,,,,,Other Milds,,VE,6.42375,-66.58973,1090.8913200000002,99000.0,72822.36600000001,
Viet Nam,2009,17825.3453,17051.7344765,1208.0,640.0,,,,,Brazilan Naturals,,,,,1023104.06859,72480.0,1069520.718,
Viet Nam,2009,17825.3453,17051.7344765,1208.0,640.0,,,,,Robustas,65.5202,,,,1023104.06859,72480.0,1069520.718,0.6552020000000001
Angola,2010,34.97,4.37,30.0,120.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,262.2,1800.0,2098.2,
Angola,2010,34.97,4.37,30.0,120.0,,,,,Robustas,44.3889,AO,-11.202692,17.873887,262.2,1800.0,2098.2,0.443889
Bolivia (Plurinational State of),2010,117.2249,78.2680061,47.5,0.0,,,,,Other Milds,,,,,4696.080365999999,2850.0,7033.494000000001,
Brazil,2010,55428.4102,33166.6415897,19132.0,11098.0,,,,,Brazilan Naturals,133.9954,BR,-14.235004,-51.92528,1989998.4953819998,1147920.0,3325704.6119999997,1.3399539999999999
Brazil,2010,55428.4102,33166.6415897,19132.0,11098.0,,,,,Robustas,74.2175,BR,-14.235004,-51.92528,1989998.4953819998,1147920.0,3325704.6119999997,0.742175
Burundi,2010,352.9776,307.1189581,2.0,6.742,,,,,Other Milds,85.6928,BI,-3.3730559999999996,29.918885999999997,18427.137486,120.0,21178.656,0.856928
Burundi,2010,352.9776,307.1189581,2.0,6.742,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,18427.137486,120.0,21178.656,
Ecuador,2010,853.9798,1201.5527269,150.0,12.0,,,,,Other Milds,161.8815,EC,-1.831239,-78.183406,72093.16361399999,9000.0,51238.788,1.618815
Ecuador,2010,853.9798,1201.5527269,150.0,12.0,,,,,Robustas,80.548,EC,-1.831239,-78.183406,72093.16361399999,9000.0,51238.788,0.80548
Indonesia,2010,9128.5118,5489.1475563,3333.0,725.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,329348.853378,199980.0,547710.708,
Indonesia,2010,9128.5118,5489.1475563,3333.0,725.0,,,,,Robustas,,ID,-0.789275,113.921327,329348.853378,199980.0,547710.708,
Madagascar,2010,529.7233,73.5849035,467.0,56.0,,,,,Other Milds,,MG,-18.766947,46.869107,4415.094209999999,28020.0,31783.398,
Madagascar,2010,529.7233,73.5849035,467.0,56.0,,,,,Robustas,,MG,-18.766947,46.869107,4415.094209999999,28020.0,31783.398,
Malawi,2010,16.9285,8.1198898,1.0,0.0,,,,,Other Milds,96.3484,MW,-13.254307999999998,34.301525,487.19338799999997,60.0,1015.71,0.963484
Papua New Guinea,2010,866.5184,929.3412071,1.43,25.0,,,,,Other Milds,94.8925,PG,-6.314993,143.95555,55760.472426,85.8,51991.104,0.948925
Papua New Guinea,2010,866.5184,929.3412071,1.43,25.0,,,,,Robustas,29.4453,PG,-6.314993,143.95555,55760.472426,85.8,51991.104,0.294453
Peru,2010,4068.823,3816.67104,250.0,37.0,,,,,Other Milds,119.1823,PE,-9.189967,-75.015152,229000.2624,15000.0,244129.38,1.191823
Rwanda,2010,322.9191,295.9629328,1.0,19.0,,,,,Other Milds,,RW,-1.940278,29.873888,17757.775967999998,60.0,19375.146,
Zimbabwe,2010,10.0859,7.434416,4.0,0.0,,,,,Other Milds,,ZW,-19.015438,29.154857,446.06496,240.0,605.154,
Congo,2010,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,2010,108.497,5.26,220.0,8.0,,,,,Other Milds,70.7141,CU,21.521757,-77.78116700000001,315.59999999999997,13200.0,6509.82,0.707141
Dominican Republic,2010,378.1562,41.1307737,378.0,124.593,,,,,Other Milds,139.1288,DO,18.735693,-70.162651,2467.846422,22680.0,22689.372,1.391288
Haiti,2010,349.5281,8.7403186,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,524.419116,20400.0,20971.686,
Philippines,2010,189.0533,6.3665458,2125.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,381.992748,127500.0,11343.198,
Philippines,2010,189.0533,6.3665458,2125.0,0.0,,,,,Robustas,65.8679,PH,12.879721,121.774017,381.992748,127500.0,11343.198,0.658679
Tanzania,2010,845.9077,555.8019331,47.0,16.0,,,,,Colombian Milds,,TZ,-6.369028,34.888822,33348.115986000004,2820.0,50754.462,
Tanzania,2010,845.9077,555.8019331,47.0,16.0,,,,,Robustas,,TZ,-6.369028,34.888822,33348.115986000004,2820.0,50754.462,
Zambia,2010,13.1783,17.8713333,0.0,0.0,,,,,Other Milds,120.1508,ZM,-13.133897,27.849332,1072.279998,0.0,790.698,1.201508
Cameroon,2010,527.1347,793.8456667,68.333,136.75,,,,,Other Milds,,CM,7.369722,12.354722,47630.740002000006,4099.98,31628.082,
Cameroon,2010,527.1347,793.8456667,68.333,136.75,,,,,Robustas,,CM,7.369722,12.354722,47630.740002000006,4099.98,31628.082,
Central African Republic,2010,78.462,95.194,10.0,18.85,,,,,Robustas,51.3974,CF,6.611111,20.939444,5711.64,600.0,4707.72,0.5139739999999999
Colombia,2010,8522.6594,7821.6345037,1311.024,999.163,,,,,Colombian Milds,180.5484,CO,4.570868,-74.297333,469298.070222,78661.43999999999,511359.564,1.8054839999999999
Costa Rica,2010,1613.6996,1199.9826173,407.221,62.237,,,,,Other Milds,139.8577,CR,9.748917,-83.753428,71998.957038,24433.260000000002,96821.976,1.398577
Côte d'Ivoire,2010,836.724,1912.0534425,317.0,819.996,,,,,Robustas,22.4929,CI,7.539989,-5.54708,114723.20655,19020.0,50203.44,0.224929
Democratic Republic of Congo,2010,305.1575,162.1096,200.0,32.0,,,,,Other Milds,,,,,9726.576000000001,12000.0,18309.45,
Democratic Republic of Congo,2010,305.1575,162.1096,200.0,32.0,,,,,Robustas,,,,,9726.576000000001,12000.0,18309.45,
El Salvador,2010,1873.269,1081.7666259,276.0,18.2,,,,,Other Milds,109.8806,SV,13.794185,-88.89653,64905.997554,16560.0,112396.14,1.098806
Ethiopia,2010,5560.3848,3324.1025511,3171.0,2050.0,,,,,Brazilan Naturals,85.4598,ET,9.145,40.489673,199446.153066,190260.0,333623.088,0.854598
Gabon,2010,1.8323,0.81,0.947,0.55,,,,,Robustas,82.5789,GA,-0.803689,11.609444,48.6,56.82,109.938,0.825789
Ghana,2010,69.4979,6.6219345,2.0,8.0,,,,,Robustas,,GH,7.946527000000001,-1.0231940000000002,397.31607,120.0,4169.874,
Guatemala,2010,3949.9335,3468.0876782,340.0,71.0,,,,,Other Milds,144.7711,GT,15.783471,-90.230759,208085.260692,20400.0,236996.01,1.447711
Guinea,2010,386.4609,405.5585284,50.0,82.0,,,,,Robustas,,GN,9.945587,-9.696645,24333.511704,3000.0,23187.654,
Honduras,2010,4330.6854,3349.3976392,335.0,95.312,,,,,Other Milds,125.1588,HN,15.199998999999998,-86.241905,200963.858352,20100.0,259841.124,1.251588
India,2010,5599.9734,4647.2811106,1325.0,1802.0,,,,,Other Milds,151.0778,IN,20.593684,78.96288,278836.866636,79500.0,335998.404,1.510778
India,2010,5599.9734,4647.2811106,1325.0,1802.0,,,,,Robustas,77.9592,IN,20.593684,78.96288,278836.866636,79500.0,335998.404,0.779592
Jamaica,2010,20.5548,15.4349302,9.0,5.0,,,,,Other Milds,286.8197,JM,18.109581,-77.297508,926.095812,540.0,1233.288,2.8681970000000003
Kenya,2010,640.8736,531.0926567,50.0,98.0,,,,,Colombian Milds,,KE,-0.023559,37.906193,31865.559402000003,3000.0,38452.416,
Liberia,2010,10.4386,7.2159996,5.0,0.0,,,,,Robustas,,LR,6.4280550000000005,-9.429499,432.959976,300.0,626.3159999999999,
Mexico,2010,4001.4319,2497.5399854,2354.0,479.0,,,,,Other Milds,,MX,23.634501,-102.552784,149852.39912400002,141240.0,240085.914,
Nicaragua,2010,1637.8216,1711.8160583,202.745,83.175,,,,,Other Milds,78.5382,NI,12.865416,-85.207229,102708.963498,12164.7,98269.296,0.785382
Nigeria,2010,42.0553,3.0441525,40.0,0.0,,,,,Robustas,,NG,9.081999,8.675277000000001,182.64915,2400.0,2523.318,
Panama,2010,113.8499,65.3353264,67.0,29.0,,,,,Other Milds,,PA,8.537981,-80.782127,3920.119584,4020.0,6830.994000000001,
Sierra Leone,2010,32.9146,57.5764861,5.0,3.0,,,,,Robustas,,SL,8.460555000000001,-11.779889,3454.5891659999998,300.0,1974.876,
Sri Lanka,2010,37.0877,1.6552438,35.0,0.0,,,,,Other Milds,,LK,7.873054,80.77179699999999,99.314628,2100.0,2225.2619999999997,
Sri Lanka,2010,37.0877,1.6552438,35.0,0.0,,,,,Robustas,,LK,7.873054,80.77179699999999,99.314628,2100.0,2225.2619999999997,
Thailand,2010,828.1734,369.627534,775.0,8.0,,,,,Brazilan Naturals,,TH,15.870032,100.992541,22177.65204,46500.0,49690.404,
Thailand,2010,828.1734,369.627534,775.0,8.0,,,,,Robustas,84.5002,TH,15.870032,100.992541,22177.65204,46500.0,49690.404,0.845002
Togo,2010,160.2912,198.1077,2.0,0.904,,,,,Robustas,42.355,TG,8.619543,0.824782,11886.462,120.0,9617.472,0.42355
Trinidad & Tobago,2010,10.3587,0.5000756,10.0,0.0,,,,,Robustas,,,,,30.004535999999998,600.0,621.522,
Uganda,2010,3267.232,2656.536,204.0,512.238,,,,,Other Milds,87.2302,UG,1.373333,32.290275,159392.16,12240.0,196033.91999999998,0.8723019999999999
Uganda,2010,3267.232,2656.536,204.0,512.238,,,,,Robustas,55.611,UG,1.373333,32.290275,159392.16,12240.0,196033.91999999998,0.55611
Venezuela,2010,1202.1338,19.0843108,1650.0,0.0,,,,,Other Milds,,VE,6.42375,-66.58973,1145.058648,99000.0,72128.028,
Viet Nam,2010,19999.9999,14228.5857964,1583.0,2716.0,,,,,Brazilan Naturals,,,,,853715.147784,94980.0,1199999.994,
Viet Nam,2010,19999.9999,14228.5857964,1583.0,2716.0,,,,,Robustas,67.1829,,,,853715.147784,94980.0,1199999.994,0.671829
Angola,2011,28.715,7.575,30.0,120.0,,,,,Brazilan Naturals,,AO,-11.202692,17.873887,454.5,1800.0,1722.9,
Angola,2011,28.715,7.575,30.0,120.0,,,,,Robustas,48.2936,AO,-11.202692,17.873887,454.5,1800.0,1722.9,0.482936
Bolivia (Plurinational State of),2011,131.8354,74.3088833,49.0,0.0,,,,,Other Milds,,,,,4458.532998000001,2940.0,7910.124,
Brazil,2011,48591.8289,33806.0093278,19720.0,13340.0,,,,,Brazilan Naturals,224.26,BR,-14.235004,-51.92528,2028360.5596679999,1183200.0,2915509.734,2.2426
Brazil,2011,48591.8289,33806.0093278,19720.0,13340.0,,,,,Robustas,105.2938,BR,-14.235004,-51.92528,2028360.5596679999,1183200.0,2915509.734,1.0529380000000002
Burundi,2011,204.1328,217.8457992,2.0,7.0,,,,,Other Milds,,BI,-3.3730559999999996,29.918885999999997,13070.747952,120.0,12247.968,
Burundi,2011,204.1328,217.8457992,2.0,7.0,,,,,Robustas,,BI,-3.3730559999999996,29.918885999999997,13070.747952,120.0,12247.968,
Ecuador,2011,825.4144,1532.2566057,150.0,10.0,,,,,Other Milds,227.2094,EC,-1.831239,-78.183406,91935.396342,9000.0,49524.864,2.272094
Ecuador,2011,825.4144,1532.2566057,150.0,10.0,,,,,Robustas,95.2595,EC,-1.831239,-78.183406,91935.396342,9000.0,49524.864,0.9525950000000001
Indonesia,2011,6888.9233,3919.891883,3667.0,873.0,,,,,Brazilan Naturals,,ID,-0.789275,113.921327,235193.51298,220020.0,413335.39800000004,
Indonesia,2011,6888.9233,3919.891883,3667.0,873.0,,,,,Robustas,,ID,-0.789275,113.921327,235193.51298,220020.0,413335.39800000004,
Madagascar,2011,584.8528,143.9107205,450.0,30.0,,,,,Other Milds,,MG,-18.766947,46.869107,8634.64323,27000.0,35091.168,
Madagascar,2011,584.8528,143.9107205,450.0,30.0,,,,,Robustas,,MG,-18.766947,46.869107,8634.64323,27000.0,35091.168,
Malawi,2011,25.8264,25.8532829,1.0,0.0,,,,,Other Milds,,MW,-13.254307999999998,34.301525,1551.196974,60.0,1549.584,
Papua New Guinea,2011,1413.8545,1224.5226685,1.236,10.0,,,,,Other Milds,141.2352,PG,-6.314993,143.95555,73471.36011,74.16,84831.26999999999,1.4123519999999998
Papua New Guinea,2011,1413.8545,1224.5226685,1.236,10.0,,,,,Robustas,37.6759,PG,-6.314993,143.95555,73471.36011,74.16,84831.26999999999,0.376759
Peru,2011,5372.5296,4697.069665,250.0,24.0,,,,,Other Milds,,PE,-9.189967,-75.015152,281824.1799,15000.0,322351.776,
Rwanda,2011,251.071,276.8116826,1.0,13.0,,,,,Other Milds,,RW,-1.940278,29.873888,16608.700956,60.0,15064.26,
Zimbabwe,2011,8.8564,4.5622061,4.0,0.0,,,,,Other Milds,,ZW,-19.015438,29.154857,273.732366,240.0,531.384,
Congo,2011,3.0,0.0,3.0,0.0,,,,,Robustas,,,,,0.0,180.0,180.0,
Cuba,2011,100.158,9.755,220.0,8.0,,,,,Other Milds,70.7141,CU,21.521757,-77.78116700000001,585.3000000000001,13200.0,6009.4800000000005,0.707141
Dominican Republic,2011,490.5415,88.5978933,378.0,58.0,,,,,Other Milds,191.0669,DO,18.735693,-70.162651,5315.873598,22680.0,29432.489999999998,1.910669
Haiti,2011,349.1949,8.6211063,340.0,0.0,,,,,Other Milds,,HT,18.971187,-72.28521500000001,517.2663779999999,20400.0,20951.694,
Philippines,2011,179.6611,10.3260753,2175.0,0.0,,,,,Brazilan Naturals,,PH,12.879721,121.774017,619.5645179999999,130500.0,10779.666000000001,
Philippines,2011,179.6611,10.3260753,2175.0,0.0,,,,,Robustas,108.3772,PH,12.879721,121.774017,619.5645179999999,130500.0,10779.666000000001,1.083772
