Country,Year,Production (tonnes),Exports (tonnes),Domestic_consumption (tonnes),Gross_opening_stocks (tonnes),imports (tonnes),Re_exports (US dollar per kg),Price_grower (US dollar per kg),Price_retail (US dollar per kg),Consumption (tonnes),Country_code,Latitude,Longitude,Country_type,Continent,Population
Slovenia,2005,,,,,11452.9,0.21,,0.08,10888.31,SI,46.151241,14.995463,consumer,Europe,2000474.0
Slovenia,2006,,,,,11199.57,0.24,,0.09,10541.31,SI,46.151241,14.995463,consumer,Europe,2006868.0
Slovenia,2007,,,,,12273.28,0.21,,0.1,11697.53,SI,46.151241,14.995463,consumer,Europe,2018122.0
Slovenia,2008,,,,,12303.42,0.24,,0.11,11650.19,SI,46.151241,14.995463,consumer,Europe,2021316.0
Slovenia,2009,,,,,12614.45,0.26,,0.11,11896.51,SI,46.151241,14.995463,consumer,Europe,2039669.0
Slovenia,2010,,,,,13055.19,0.28,,0.1,12303.97,SI,46.151241,14.995463,consumer,Europe,2048583.0
Slovenia,2011,,,,,13379.32,0.34,,0.11,12463.15,SI,46.151241,14.995463,consumer,Europe,2052843.0
Slovenia,2012,,,,,13253.73,0.79,,0.1,11099.47,SI,46.151241,14.995463,consumer,Europe,2057159.0
Slovenia,2013,,,,,15474.91,1.62,,0.11,11059.42,SI,46.151241,14.995463,consumer,Europe,2059953.0
Slovenia,2014,,,,,16135.5,1.8,,0.1,11245.68,SI,46.151241,14.995463,consumer,Europe,2061980.0
Slovenia,2015,,,,,16307.14,1.86,,0.09,11255.64,SI,46.151241,14.995463,consumer,Europe,2063531.0
Slovenia,2016,,,,,19372.22,2.87,,0.09,11559.88,SI,46.151241,14.995463,consumer,Europe,2065042.0
Slovenia,2017,,,,,24086.33,4.67,,0.09,11373.83,SI,46.151241,14.995463,consumer,Europe,2066388.0
Slovenia,2018,,,,,32979.61,7.32,,,13055.56,SI,46.151241,14.995463,consumer,Europe,2073894.0
Slovenia,2019,,,,,37170.03,9.16,,,12240.67,SI,46.151241,14.995463,consumer,Europe,2088385.0
Spain,1990,,,,,183195.06,5.83,,0.08,162822.78,ES,40.463667,-3.74922,consumer,Europe,38867322.0
Spain,1991,,,,,178172.58,5.91,,0.08,159076.08,ES,40.463667,-3.74922,consumer,Europe,38966376.0
Spain,1992,,,,,204857.4,6.32,,0.08,182680.74,ES,40.463667,-3.74922,consumer,Europe,39157685.0
Spain,1993,,,,,168785.28,3.71,,0.06,163656.66,ES,40.463667,-3.74922,consumer,Europe,39361262.0
Spain,1994,,,,,181705.5,5.23,,0.06,166451.28,ES,40.463667,-3.74922,consumer,Europe,39549108.0
Spain,1995,,,,,188751.96,8.76,,0.1,163904.16,ES,40.463667,-3.74922,consumer,Europe,39724050.0
Spain,1996,,,,,210916.65,13.12,,0.09,174072.13,ES,40.463667,-3.74922,consumer,Europe,39889852.0
Spain,1997,,,,,226593.64,17.18,,0.08,178628.0,ES,40.463667,-3.74922,consumer,Europe,40057389.0
Spain,1998,,,,,223059.22,15.44,,0.08,179781.75,ES,40.463667,-3.74922,consumer,Europe,40223509.0
Spain,1999,,,,,239161.43,14.09,,0.07,199441.81,ES,40.463667,-3.74922,consumer,Europe,40386875.0
Spain,2000,,,,,226092.11,16.6,,0.06,179481.83,ES,40.463667,-3.74922,consumer,Europe,40567864.0
Spain,2001,,,,,243457.75,27.26,,0.06,167701.53,ES,40.463667,-3.74922,consumer,Europe,40850412.0
Spain,2002,,,,,241566.95,25.71,,0.06,169982.18,ES,40.463667,-3.74922,consumer,Europe,41431558.0
Spain,2003,,,,,248137.04,30.1,,0.07,164423.93,ES,40.463667,-3.74922,consumer,Europe,42187645.0
Spain,2004,,,,,250408.44,31.68,,0.07,162324.73,ES,40.463667,-3.74922,consumer,Europe,42921895.0
Spain,2005,,,,,261364.92,32.03,,0.07,180434.97,ES,40.463667,-3.74922,consumer,Europe,43653155.0
Spain,2006,,,,,272301.59,32.21,,0.08,180998.91,ES,40.463667,-3.74922,consumer,Europe,44397319.0
Spain,2007,,,,,292484.91,33.52,,0.08,191886.79,ES,40.463667,-3.74922,consumer,Europe,45226803.0
Spain,2008,,,,,291826.07,31.78,,0.1,209128.53,ES,40.463667,-3.74922,consumer,Europe,45954106.0
Spain,2009,,,,,288677.06,31.85,,0.09,201111.99,ES,40.463667,-3.74922,consumer,Europe,46362946.0
Spain,2010,,,,,302064.18,39.74,,0.09,193911.69,ES,40.463667,-3.74922,consumer,Europe,46576897.0
Spain,2011,,,,,289254.46,36.86,,0.1,188923.87,ES,40.463667,-3.74922,consumer,Europe,46742697.0
Spain,2012,,,,,305641.2,36.57,,0.1,206113.52,ES,40.463667,-3.74922,consumer,Europe,46773055.0
Spain,2013,,,,,308216.6,36.07,,0.1,194044.56,ES,40.463667,-3.74922,consumer,Europe,46620045.0
Spain,2014,,,,,324333.46,42.02,,0.1,221786.94,ES,40.463667,-3.74922,consumer,Europe,46480882.0
Spain,2015,,,,,325713.91,42.06,,0.08,211430.01,ES,40.463667,-3.74922,consumer,Europe,46444832.0
Spain,2016,,,,,339608.82,46.85,,0.08,206244.77,ES,40.463667,-3.74922,consumer,Europe,46484062.0
Spain,2017,,,,,324853.76,50.15,,0.08,189051.76,ES,40.463667,-3.74922,consumer,Europe,46593236.0
Spain,2018,,,,,340380.04,57.0,,0.09,185701.84,ES,40.463667,-3.74922,consumer,Europe,46797754.0
Spain,2019,,,,,359010.65,61.2,,0.08,195174.97,ES,40.463667,-3.74922,consumer,Europe,47134837.0
Sweden,1990,,,,,106000.44,1.7,,0.08,101360.52,SE,60.128161,18.643501,consumer,Europe,8558835.0
Sweden,1991,,,,,103025.22,2.5,,0.07,96213.42,SE,60.128161,18.643501,consumer,Europe,8617375.0
Sweden,1992,,,,,106303.5,3.03,,0.07,98048.1,SE,60.128161,18.643501,consumer,Europe,8668067.0
Sweden,1993,,,,,105396.06,3.05,,0.06,97103.64,SE,60.128161,18.643501,consumer,Europe,8718561.0
Sweden,1994,,,,,113597.52,4.94,,0.08,100162.38,SE,60.128161,18.643501,consumer,Europe,8780745.0
Sweden,1995,,,,,85226.52,4.78,,0.11,72230.52,SE,60.128161,18.643501,consumer,Europe,8826939.0
Sweden,1996,,,,,91342.76,4.95,,0.09,77867.93,SE,60.128161,18.643501,consumer,Europe,8840998.0
Sweden,1997,,,,,88370.49,5.12,,0.1,74444.47,SE,60.128161,18.643501,consumer,Europe,8846062.0
Sweden,1998,,,,,86378.21,4.22,,0.1,74887.48,SE,60.128161,18.643501,consumer,Europe,8850974.0
Sweden,1999,,,,,87340.6,3.89,,0.08,76753.27,SE,60.128161,18.643501,consumer,Europe,8857874.0
Sweden,2000,,,,,80650.07,3.77,,0.07,70385.37,SE,60.128161,18.643501,consumer,Europe,8872109.0
Sweden,2001,,,,,85930.82,3.98,,0.06,75086.88,SE,60.128161,18.643501,consumer,Europe,8895960.0
Sweden,2002,,,,,87798.52,5.27,,0.06,73461.12,SE,60.128161,18.643501,consumer,Europe,8924958.0
Sweden,2003,,,,,86095.61,5.66,,0.06,70697.59,SE,60.128161,18.643501,consumer,Europe,8958229.0
Sweden,2004,,,,,89713.6,5.77,,0.07,74010.37,SE,60.128161,18.643501,consumer,Europe,8993531.0
Sweden,2005,,,,,101580.17,11.53,,0.07,70189.9,SE,60.128161,18.643501,consumer,Europe,9029572.0
Sweden,2006,,,,,109228.93,11.14,,0.07,78902.13,SE,60.128161,18.643501,consumer,Europe,9080505.0
Sweden,2007,,,,,106180.11,11.58,,0.08,74658.34,SE,60.128161,18.643501,consumer,Europe,9148092.0
Sweden,2008,,,,,108247.58,11.72,,0.08,76347.28,SE,60.128161,18.643501,consumer,Europe,9219637.0
Sweden,2009,,,,,99519.26,11.59,,0.08,67973.56,SE,60.128161,18.643501,consumer,Europe,9298515.0
Sweden,2010,,,,,103600.79,11.14,,0.09,73286.94,SE,60.128161,18.643501,consumer,Europe,9378126.0
Sweden,2011,,,,,98803.57,11.5,,0.12,67500.79,SE,60.128161,18.643501,consumer,Europe,9449213.0
Sweden,2012,,,,,100784.08,11.47,,0.11,69559.79,SE,60.128161,18.643501,consumer,Europe,9519374.0
Sweden,2013,,,,,102563.35,11.78,,0.1,70508.98,SE,60.128161,18.643501,consumer,Europe,9600379.0
Sweden,2014,,,,,131907.78,12.06,,0.09,99091.02,SE,60.128161,18.643501,consumer,Europe,9696110.0
Sweden,2015,,,,,127233.08,10.98,,0.08,97357.28,SE,60.128161,18.643501,consumer,Europe,9799186.0
Sweden,2016,,,,,140992.17,12.16,,0.08,107898.53,SE,60.128161,18.643501,consumer,Europe,9923085.0
Sweden,2017,,,,,138379.93,12.8,,0.08,103545.02,SE,60.128161,18.643501,consumer,Europe,10057698.0
Sweden,2018,,,,,135732.85,12.77,,0.07,100990.66,SE,60.128161,18.643501,consumer,Europe,10175214.0
Sweden,2019,,,,,140867.81,12.76,,0.07,106133.44,SE,60.128161,18.643501,consumer,Europe,10278887.0
Japan,1990,,,,,319785.0,0.44,,0.23,303590.88,JP,36.204824,138.252924,consumer,Asia,123478000.0
Japan,1991,,,,,330628.14,0.76,,0.26,348538.44,JP,36.204824,138.252924,consumer,Asia,123964000.0
Japan,1992,,,,,319536.96,0.6,,0.28,307945.92,JP,36.204824,138.252924,consumer,Asia,124425000.0
Japan,1993,,,,,341467.2,0.76,,0.32,344390.16,JP,36.204824,138.252924,consumer,Asia,124829000.0
Japan,1994,,,,,373029.06,0.6,,0.32,358381.92,JP,36.204824,138.252924,consumer,Asia,125178000.0
Japan,1995,,,,,329345.22,0.16,,0.39,366960.48,JP,36.204824,138.252924,consumer,Asia,125472000.0
Japan,1996,,,,,359646.78,0.14,,0.34,350276.82,JP,36.204824,138.252924,consumer,Asia,125757000.0
Japan,1997,,,,,355284.9,0.42,,0.31,358090.14,JP,36.204824,138.252924,consumer,Asia,126057000.0
Japan,1998,,,,,361617.9,0.2,,0.3,363116.7,JP,36.204824,138.252924,consumer,Asia,126400000.0
Japan,1999,,,,,392849.1,0.17,,0.34,376374.12,JP,36.204824,138.252924,consumer,Asia,126631000.0
Japan,2000,,,,,414480.53,0.71,,0.28,397539.59,JP,36.204824,138.252924,consumer,Asia,126843000.0
Japan,2001,,,,,419771.88,1.71,,0.19,416135.7,JP,36.204824,138.252924,consumer,Asia,127149000.0
Japan,2002,,,,,438447.42,2.18,,0.18,412481.7,JP,36.204824,138.252924,consumer,Asia,127445000.0
Japan,2003,,,,,415354.38,3.02,,0.18,406186.32,JP,36.204824,138.252924,consumer,Asia,127718000.0
Japan,2004,,,,,435234.9,1.92,,0.19,427018.8,JP,36.204824,138.252924,consumer,Asia,127761000.0
Japan,2005,,,,,444470.04,1.39,,0.18,427677.06,JP,36.204824,138.252924,consumer,Asia,127773000.0
Japan,2006,,,,,457893.12,1.03,,0.18,436091.18,JP,36.204824,138.252924,consumer,Asia,127854000.0
Japan,2007,,,,,425173.44,1.93,,0.18,436924.95,JP,36.204824,138.252924,consumer,Asia,128001000.0
Japan,2008,,,,,423601.94,3.94,,0.18,423881.11,JP,36.204824,138.252924,consumer,Asia,128063000.0
Japan,2009,,,,,425382.11,2.78,,0.13,427824.21,JP,36.204824,138.252924,consumer,Asia,128047000.0
Japan,2010,,,,,444424.82,3.15,,0.14,431543.88,JP,36.204824,138.252924,consumer,Asia,128070000.0
Japan,2011,,,,,452631.35,1.77,,0.16,420891.23,JP,36.204824,138.252924,consumer,Asia,127833000.0
Japan,2012,,,,,421491.6,1.57,,0.17,427856.8,JP,36.204824,138.252924,consumer,Asia,127629000.0
Japan,2013,,,,,502875.77,2.02,,0.13,446108.42,JP,36.204824,138.252924,consumer,Asia,127445000.0
Japan,2014,,,,,459418.98,2.44,,0.13,449619.93,JP,36.204824,138.252924,consumer,Asia,127276000.0
Japan,2015,,,,,483803.88,2.57,,0.12,461711.32,JP,36.204824,138.252924,consumer,Asia,127141000.0
Japan,2016,,,,,481569.27,2.44,,0.14,472315.91,JP,36.204824,138.252924,consumer,Asia,127076000.0
Japan,2017,,,,,458798.21,2.48,,0.13,464520.56,JP,36.204824,138.252924,consumer,Asia,126972000.0
Japan,2018,,,,,452398.91,2.74,,0.13,470015.74,JP,36.204824,138.252924,consumer,Asia,126811000.0
Japan,2019,,,,,482380.68,3.48,,0.13,453049.31,JP,36.204824,138.252924,consumer,Asia,126633000.0
Norway,1990,,,,,44522.4,0.18,,0.07,43599.84,NO,60.472024,8.468946,consumer,Europe,4241473.0
Norway,1991,,,,,45672.9,0.08,,0.07,45459.18,NO,60.472024,8.468946,consumer,Europe,4261732.0
Norway,1992,,,,,44348.7,0.06,,0.07,44187.84,NO,60.472024,8.468946,consumer,Europe,4286401.0
Norway,1993,,,,,41569.74,0.06,,0.05,41413.8,NO,60.472024,8.468946,consumer,Europe,4311991.0
Norway,1994,,,,,48337.68,0.13,,0.07,47976.6,NO,60.472024,8.468946,consumer,Europe,4336613.0
Norway,1995,,,,,39725.88,0.11,,0.1,39428.4,NO,60.472024,8.468946,consumer,Europe,4359184.0
Norway,1996,,,,,43193.5,0.15,,0.09,42797.68,NO,60.472024,8.468946,consumer,Europe,4381336.0
Norway,1997,,,,,41033.3,0.2,,0.09,40501.16,NO,60.472024,8.468946,consumer,Europe,4405157.0
Norway,1998,,,,,42412.61,0.1,,0.09,42148.43,NO,60.472024,8.468946,consumer,Europe,4431464.0
Norway,1999,,,,,47398.66,0.11,,0.07,47110.42,NO,60.472024,8.468946,consumer,Europe,4461913.0
Norway,2000,,,,,39734.26,0.11,,0.07,39432.04,NO,60.472024,8.468946,consumer,Europe,4490967.0
Norway,2001,,,,,42974.8,0.14,,0.06,42596.32,NO,60.472024,8.468946,consumer,Europe,4513751.0
Norway,2002,,,,,41878.44,0.13,,0.07,41534.88,NO,60.472024,8.468946,consumer,Europe,4538159.0
Norway,2003,,,,,41440.76,0.17,,0.08,40980.1,NO,60.472024,8.468946,consumer,Europe,4564855.0
Norway,2004,,,,,42966.39,0.16,,0.08,42536.3,NO,60.472024,8.468946,consumer,Europe,4591910.0
Norway,2005,,,,,45183.57,0.21,,0.09,44604.97,NO,60.472024,8.468946,consumer,Europe,4623291.0
Norway,2006,,,,,43866.55,0.22,,0.09,43276.0,NO,60.472024,8.468946,consumer,Europe,4660677.0
Norway,2007,,,,,46793.6,0.19,,0.1,46285.3,NO,60.472024,8.468946,consumer,Europe,4709153.0
Norway,2008,,,,,43313.2,0.16,,0.1,42873.34,NO,60.472024,8.468946,consumer,Europe,4768212.0
Norway,2009,,,,,43464.41,0.2,,0.09,42914.37,NO,60.472024,8.468946,consumer,Europe,4828726.0
Norway,2010,,,,,45561.19,0.3,,0.1,44741.97,NO,60.472024,8.468946,consumer,Europe,4889252.0
Norway,2011,,,,,47695.02,0.22,,0.13,47107.6,NO,60.472024,8.468946,consumer,Europe,4953088.0
Norway,2012,,,,,44126.59,0.27,,0.12,43402.0,NO,60.472024,8.468946,consumer,Europe,5018573.0
Norway,2013,,,,,46889.06,0.41,,0.11,45783.63,NO,60.472024,8.468946,consumer,Europe,5079623.0
Norway,2014,,,,,44590.53,0.31,,0.17,43737.3,NO,60.472024,8.468946,consumer,Europe,5137232.0
Norway,2015,,,,,47984.42,0.27,,0.13,47252.59,NO,60.472024,8.468946,consumer,Europe,5188607.0
Norway,2016,,,,,47948.86,0.39,,0.12,46892.65,NO,60.472024,8.468946,consumer,Europe,5234519.0
Norway,2017,,,,,48051.44,0.43,,0.12,46883.47,NO,60.472024,8.468946,consumer,Europe,5276968.0
Norway,2018,,,,,44600.43,0.2,,0.13,44050.0,NO,60.472024,8.468946,consumer,Europe,5311916.0
Norway,2019,,,,,47153.42,0.34,,0.12,46237.94,NO,60.472024,8.468946,consumer,Europe,5347896.0
Russian Federation,1990,,,,,,,,,,,,,consumer,Europe,147969407.0
Russian Federation,1991,,,,,,,,,,,,,consumer,Europe,148394216.0
Russian Federation,1992,,,,,82911.48,0.1,,,82629.42,,,,consumer,Europe,148538197.0
Russian Federation,1993,,,,,107696.76,,,,107683.86,,,,consumer,Europe,148458777.0
Russian Federation,1994,,,,,103543.8,0.3,,,102732.36,,,,consumer,Europe,148407912.0
Russian Federation,1995,,,,,103688.64,1.72,,,99017.52,,,,consumer,Europe,148375787.0
Russian Federation,1996,,,,,67678.32,1.43,,,63787.32,,,,consumer,Europe,148160129.0
Russian Federation,1997,,,,,131117.31,7.23,,,111447.61,,,,consumer,Europe,147915361.0
Russian Federation,1998,,,,,103915.06,1.87,,,98824.3,,,,consumer,Europe,147670784.0
Russian Federation,1999,,,,,82084.63,0.36,,,81102.63,,,,consumer,Europe,147214776.0
Russian Federation,2000,,,,,113427.17,0.6,,,111785.81,,,,consumer,Europe,146596869.0
Russian Federation,2001,,,,,183412.2,0.55,,,181925.92,,,,consumer,Europe,145976482.0
Russian Federation,2002,,,,,210240.91,1.16,,,207085.85,,,,consumer,Europe,145306497.0
Russian Federation,2003,,,,,226337.25,2.06,,,220738.62,,,,consumer,Europe,144648618.0
Russian Federation,2004,,,,,192323.49,2.84,,,184594.69,,,,consumer,Europe,144067316.0
Russian Federation,2005,,,,,200148.21,3.33,,,191085.48,,,,consumer,Europe,143518814.0
Russian Federation,2006,,,,,207908.41,5.39,,,193248.68,,,,consumer,Europe,143049637.0
Russian Federation,2007,,,,,259073.94,7.51,,,238646.28,,,,consumer,Europe,142805114.0
Russian Federation,2008,,,,,243191.38,9.27,,,217954.81,,,,consumer,Europe,142742366.0
Russian Federation,2009,,,,,213189.68,9.71,,,186772.32,,,,consumer,Europe,142785349.0
Russian Federation,2010,,,,,249315.42,10.03,,0.15,222016.79,,,,consumer,Europe,142849468.0
Russian Federation,2011,,,,,253060.97,10.22,,0.17,225251.42,,,,consumer,Europe,142960908.0
Russian Federation,2012,,,,,250484.68,10.55,,0.19,221769.86,,,,consumer,Europe,143201721.0
Russian Federation,2013,,,,,264611.61,16.81,,0.19,218864.65,,,,consumer,Europe,143506995.0
Russian Federation,2014,,,,,284816.98,16.0,,0.17,241260.0,,,,consumer,Europe,143819667.0
Russian Federation,2015,,,,,282602.29,19.06,,0.14,230741.29,,,,consumer,Europe,144096870.0
Russian Federation,2016,,,,,313972.87,17.51,,0.15,266311.56,,,,consumer,Europe,144342397.0
Russian Federation,2017,,,,,328066.96,21.07,,0.17,270734.66,,,,consumer,Europe,144496739.0
Russian Federation,2018,,,,,317252.49,23.24,,0.16,254010.23,,,,consumer,Europe,144477859.0
Russian Federation,2019,,,,,354997.95,24.17,,0.16,289205.46,,,,consumer,Europe,144406261.0
Switzerland,1990,,,,,70230.48,3.66,,0.11,54448.74,CH,46.818188,8.227512,consumer,Europe,6715519.0
Switzerland,1991,,,,,67817.52,3.34,,0.1,56933.4,CH,46.818188,8.227512,consumer,Europe,6799978.0
Switzerland,1992,,,,,66075.06,3.43,,0.1,59693.46,CH,46.818188,8.227512,consumer,Europe,6875364.0
Switzerland,1993,,,,,63592.68,3.66,,0.09,52127.46,CH,46.818188,8.227512,consumer,Europe,6938265.0
Switzerland,1994,,,,,65964.36,4.32,,0.1,56662.62,CH,46.818188,8.227512,consumer,Europe,6993795.0
Switzerland,1995,,,,,61009.74,3.85,,0.14,56107.56,CH,46.818188,8.227512,consumer,Europe,7040687.0
Switzerland,1996,,,,,66697.62,5.35,,0.12,55325.58,CH,46.818188,8.227512,consumer,Europe,7071850.0
Switzerland,1997,,,,,58246.32,6.18,,0.11,42745.8,CH,46.818188,8.227512,consumer,Europe,7088906.0
Switzerland,1998,,,,,66710.1,5.61,,0.11,48631.62,CH,46.818188,8.227512,consumer,Europe,7110001.0
Switzerland,1999,,,,,68335.56,6.66,,0.11,51762.3,CH,46.818188,8.227512,consumer,Europe,7143991.0
Switzerland,2000,,,,,70288.98,6.89,,0.09,49615.8,CH,46.818188,8.227512,consumer,Europe,7184250.0
Switzerland,2001,,,,,75272.26,8.41,,0.09,48965.41,CH,46.818188,8.227512,consumer,Europe,7229854.0
Switzerland,2002,,,,,73004.69,9.74,,0.1,49261.55,CH,46.818188,8.227512,consumer,Europe,7284753.0
Switzerland,2003,,,,,79312.19,9.34,,0.11,51145.8,CH,46.818188,8.227512,consumer,Europe,7339001.0
Switzerland,2004,,,,,74177.73,11.29,,0.13,43320.99,CH,46.818188,8.227512,consumer,Europe,7389625.0
Switzerland,2005,,,,,98462.96,12.51,,0.13,65959.95,CH,46.818188,8.227512,consumer,Europe,7437115.0
Switzerland,2006,,,,,90157.22,13.7,,,55913.36,CH,46.818188,8.227512,consumer,Europe,7483934.0
Switzerland,2007,,,,,109386.5,18.57,,,59338.45,CH,46.818188,8.227512,consumer,Europe,7551117.0
Switzerland,2008,,,,,118661.29,19.46,,,68958.1,CH,46.818188,8.227512,consumer,Europe,7647675.0
Switzerland,2009,,,,,126060.03,23.5,,0.12,57932.68,CH,46.818188,8.227512,consumer,Europe,7743831.0
Switzerland,2010,,,,,139056.36,28.95,,0.15,60708.5,CH,46.818188,8.227512,consumer,Europe,7824909.0
Switzerland,2011,,,,,149874.85,31.18,,,62068.11,CH,46.818188,8.227512,consumer,Europe,7912398.0
Switzerland,2012,,,,,148677.43,31.41,,,62816.3,CH,46.818188,8.227512,consumer,Europe,7996861.0
Switzerland,2013,,,,,160005.04,34.1,,,67365.41,CH,46.818188,8.227512,consumer,Europe,8089346.0
Switzerland,2014,,,,,158586.38,35.62,,,61654.69,CH,46.818188,8.227512,consumer,Europe,8188649.0
Switzerland,2015,,,,,164871.51,36.18,,,65743.74,CH,46.818188,8.227512,consumer,Europe,8282396.0
Switzerland,2016,,,,,168961.57,38.53,,,63974.26,CH,46.818188,8.227512,consumer,Europe,8373338.0
Switzerland,2017,,,,,174217.08,41.03,,,53647.81,CH,46.818188,8.227512,consumer,Europe,8451840.0
Switzerland,2018,,,,,185161.13,42.89,,,70217.22,CH,46.818188,8.227512,consumer,Europe,8514329.0
Switzerland,2019,,,,,193702.98,46.6,,,64373.67,CH,46.818188,8.227512,consumer,Europe,8575280.0
Tunisia,1990,,,,,6060.0,,,,6060.0,TN,33.886917,9.537499,consumer,Africa,8440023.0
Tunisia,1991,,,,,5412.06,,,,5412.06,TN,33.886917,9.537499,consumer,Africa,8622853.0
Tunisia,1992,,,,,6634.98,,,,6634.98,TN,33.886917,9.537499,consumer,Africa,8802540.0
Tunisia,1993,,,,,6037.44,,,,6037.44,TN,33.886917,9.537499,consumer,Africa,8977173.0
Tunisia,1994,,,,,8236.02,,,,8236.02,TN,33.886917,9.537499,consumer,Africa,9143141.0
Tunisia,1995,,,,,8206.98,,,,8206.98,TN,33.886917,9.537499,consumer,Africa,9294102.0
Tunisia,1996,,,,,8619.0,,,,8619.0,TN,33.886917,9.537499,consumer,Africa,9430550.0
Tunisia,1997,,,,,9877.02,,,,9877.02,TN,33.886917,9.537499,consumer,Africa,9557948.0
Tunisia,1998,,,,,8845.02,,,,8845.02,TN,33.886917,9.537499,consumer,Africa,9677148.0
Tunisia,1999,,,,,11144.85,0.01,,,11124.27,TN,33.886917,9.537499,consumer,Africa,9788067.0
Tunisia,2000,,,,,11546.97,0.02,,,11504.55,TN,33.886917,9.537499,consumer,Africa,9893316.0
Tunisia,2001,,,,,13979.98,0.03,,,13906.81,TN,33.886917,9.537499,consumer,Africa,9995123.0
Tunisia,2002,,,,,14133.96,0.03,,,14050.38,TN,33.886917,9.537499,consumer,Africa,10094561.0
Tunisia,2003,,,,,7388.87,0.08,,,7179.68,TN,33.886917,9.537499,consumer,Africa,10193798.0
Tunisia,2004,,,,,15834.64,0.02,,,15778.6,TN,33.886917,9.537499,consumer,Africa,10292225.0
Tunisia,2005,,,,,11398.41,,,,11387.75,TN,33.886917,9.537499,consumer,Africa,10388344.0
Tunisia,2006,,,,,12567.82,0.2,,,12024.25,TN,33.886917,9.537499,consumer,Africa,10483558.0
Tunisia,2007,,,,,15205.09,,,,15203.75,TN,33.886917,9.537499,consumer,Africa,10580395.0
Tunisia,2008,,,,,19056.73,,,,19049.12,TN,33.886917,9.537499,consumer,Africa,10680380.0
Tunisia,2009,,,,,17327.93,,,,17323.63,TN,33.886917,9.537499,consumer,Africa,10784504.0
Tunisia,2010,,,,,18245.42,0.06,,,18088.45,TN,33.886917,9.537499,consumer,Africa,10895063.0
Tunisia,2011,,,,,25726.92,0.3,,,24922.46,TN,33.886917,9.537499,consumer,Africa,11032528.0
Tunisia,2012,,,,,26335.42,0.39,,,25268.18,TN,33.886917,9.537499,consumer,Africa,11174383.0
Tunisia,2013,,,,,26338.04,0.21,,,25763.89,TN,33.886917,9.537499,consumer,Africa,11300284.0
Tunisia,2014,,,,,27601.67,,,,27591.13,TN,33.886917,9.537499,consumer,Africa,11428948.0
Tunisia,2015,,,,,27522.42,0.02,,,27473.39,TN,33.886917,9.537499,consumer,Africa,11557779.0
Tunisia,2016,,,,,27933.18,,,,27926.62,TN,33.886917,9.537499,consumer,Africa,11685667.0
Tunisia,2017,,,,,32769.35,0.01,,,32755.03,TN,33.886917,9.537499,consumer,Africa,11811443.0
Tunisia,2018,,,,,31977.99,,,,31968.02,TN,33.886917,9.537499,consumer,Africa,11933041.0
Tunisia,2019,,,,,30499.92,,,,30491.0,TN,33.886917,9.537499,consumer,Africa,12049314.0
United Kingdom,1990,,,,,173897.88,10.63,,0.23,140885.22,GB,55.378051,-3.435973,consumer,Europe,57247586.0
United Kingdom,1991,,,,,168354.84,10.7,,0.23,140504.4,GB,55.378051,-3.435973,consumer,Europe,57424897.0
United Kingdom,1992,,,,,185290.32,12.57,,0.22,150960.48,GB,55.378051,-3.435973,consumer,Europe,57580402.0
United Kingdom,1993,,,,,191818.86,13.87,,0.19,152021.28,GB,55.378051,-3.435973,consumer,Europe,57718614.0
United Kingdom,1994,,,,,207951.6,18.01,,0.25,158384.28,GB,55.378051,-3.435973,consumer,Europe,57865745.0
United Kingdom,1995,,,,,168403.38,13.95,,0.3,131988.36,GB,55.378051,-3.435973,consumer,Europe,58019030.0
United Kingdom,1996,,,,,174207.19,12.18,,0.29,144363.63,GB,55.378051,-3.435973,consumer,Europe,58166950.0
United Kingdom,1997,,,,,175760.28,11.26,,0.33,146445.99,GB,55.378051,-3.435973,consumer,Europe,58316954.0
United Kingdom,1998,,,,,188544.48,11.83,,0.34,155269.22,GB,55.378051,-3.435973,consumer,Europe,58487141.0
United Kingdom,1999,,,,,174435.3,14.23,,0.32,136545.86,GB,55.378051,-3.435973,consumer,Europe,58682466.0
United Kingdom,2000,,,,,180744.05,14.38,,0.28,140536.96,GB,55.378051,-3.435973,consumer,Europe,58892514.0
United Kingdom,2001,,,,,183709.64,17.0,,0.26,132889.51,GB,55.378051,-3.435973,consumer,Europe,59119673.0
United Kingdom,2002,,,,,178279.09,17.14,,0.27,135644.41,GB,55.378051,-3.435973,consumer,Europe,59370479.0
